,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711156848.590792,37336.0,11546.029,17560.0,3394.001,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711156848.590792,1711156879.1678357
1711156879.1799634,37214.0,11532.109,17780.0,3433.67,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711156879.1799634,1711156909.7523804
1711156909.7537131,37032.0,11618.07,17830.0,3420.929,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.833333333333334, 'root--jaeger': 8.833333333333334, 'root--memcached-profile': 8.1, 'root--memcached-rate': 8.05, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.1, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.833333333333334, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.016666666666667, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.833333333333334}",1711156909.7537131,1711156939.8250937
1711156939.8261244,37230.0,11511.627,17530.0,3416.2,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711156939.8261244,1711156970.3854337
1711156970.3868327,37248.0,11563.445,17510.0,3397.809,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711156970.3868327,1711157000.948312
1711157000.9497929,37086.0,11610.527,17860.0,3403.279,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711157000.9497929,1711157031.0156436
1711157031.0165677,37349.0,11472.085,17920.0,3418.696,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711157031.0165677,1711157061.5815518
1711157061.5829103,37423.0,11523.136,17560.0,3400.886,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711157061.5829103,1711157092.1398177
1711157092.1411712,37030.0,11596.877,17650.0,3422.756,"{'root--consul': 8.491803278688524, 'root--frontend': 8.081967213114755, 'root--geo': 8.80327868852459, 'root--jaeger': 8.770491803278688, 'root--memcached-profile': 8.081967213114755, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.80327868852459, 'root--mongodb-geo': 8.114754098360656, 'root--mongodb-profile': 8.114754098360656, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.114754098360656, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.770491803278688}",1711157092.1411712,1711157122.698251
1711157122.6996422,36608.0,11674.687,17790.0,3430.722,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157122.6996422,1711157152.7879694
1711157152.7892075,37123.0,11458.428,18630.0,3583.092,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157152.7892075,1711157182.8504992
1711157182.8515308,36902.0,11078.265,19380.0,4018.192,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157182.8515308,1711157212.9125395
1711157212.9135008,36900.0,11682.463,17660.0,3400.543,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157212.9135008,1711157243.4753227
1711157243.4767196,40946.0,11428.286,17600.0,3246.528,"{'root--consul': 9.0, 'root--frontend': 8.516666666666667, 'root--geo': 8.366666666666667, 'root--jaeger': 8.366666666666667, 'root--memcached-profile': 8.516666666666667, 'root--memcached-rate': 8.366666666666667, 'root--memcached-reserve': 8.366666666666667, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.516666666666667, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.516666666666667, 'root--mongodb-user': 8.516666666666667, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.416666666666666, 'root--reservation': 8.483333333333333, 'root--search': 8.0, 'root--user': 8.416666666666666}",1711157243.4767196,1711157273.5601943
1711157273.5611784,86920.0,764.342,2320.0,772.046,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157273.5611784,1711157304.1291535
1711157304.1305127,87009.0,720.154,2420.0,752.989,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157304.1305127,1711157334.6850963
1711157334.686112,67624.0,4753.425,13590.0,4768.396,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157334.686112,1711157364.7750793
1711157364.7760248,83033.0,2115.116,5040.0,1845.623,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157364.7760248,1711157394.848854
1711157394.849835,65010.0,4310.577,12710.0,4404.436,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 8.216666666666667, 'root--jaeger': 8.25, 'root--memcached-profile': 8.666666666666666, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.216666666666667, 'root--mongodb-rate': 8.666666666666666, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.666666666666666, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.666666666666666, 'root--search': 8.0, 'root--user': 8.183333333333334}",1711157394.849835,1711157424.940267
1711157424.9414873,54327.0,6392.54,15090.0,5330.331,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157424.9414873,1711157455.5008721
1711157455.5022857,59563.0,5346.188,13990.0,4974.122,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157455.5022857,1711157486.0710268
1711157486.0723755,49240.0,7586.364,15980.0,5326.572,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157486.0723755,1711157516.1369011
1711157516.1378367,67750.0,3893.814,11580.0,4120.479,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711157516.1378367,1711157546.2076993
1711157546.208678,72651.0,3073.574,10100.0,3521.692,"{'root--consul': 8.95, 'root--frontend': 9.0, 'root--geo': 8.95, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.95, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.95, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.983333333333333}",1711157546.208678,1711157576.2603686
1711157576.2612927,62328.0,4807.686,13020.0,4644.204,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.9, 'root--memcached-rate': 8.9, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.933333333333334, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.933333333333334, 'root--reservation': 8.9, 'root--search': 8.0, 'root--user': 8.0}",1711157576.2612927,1711157606.3268688
1711157606.3278337,62722.0,4764.675,12910.0,4617.682,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157606.3278337,1711157636.8796499
1711157636.8810718,78881.0,2003.323,7120.0,2409.625,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157636.8810718,1711157666.9527912
1711157666.9541662,57862.0,5541.133,15290.0,4993.302,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157666.9541662,1711157697.016246
1711157697.0171838,59847.0,5323.05,13690.0,4921.434,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711157697.0171838,1711157727.0775294
1711157727.0794594,43503.0,9437.872,16309.999999999998,3641.395,"{'root--consul': 8.0, 'root--frontend': 8.25, 'root--geo': 8.0, 'root--jaeger': 8.25, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.633333333333333, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.283333333333333, 'root--mongodb-recommendation': 8.633333333333333, 'root--mongodb-reservation': 8.633333333333333, 'root--mongodb-user': 8.283333333333333, 'root--profile': 8.0, 'root--rate': 8.6, 'root--recommendation': 9.0, 'root--reservation': 8.283333333333333, 'root--search': 8.6, 'root--user': 8.0}",1711157727.0794594,1711157757.136278
1711157757.1372776,36832.0,11614.87,17660.0,3450.822,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711157757.1372776,1711157787.702504
1711157787.7038713,37052.0,11642.531,17860.0,3419.821,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711157787.7038713,1711157818.2667289
1711157818.2680273,37247.0,11552.782,17470.0,3398.545,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711157818.2680273,1711157848.3349926
